nazwa_pociagu,data,czas_rozkladowy,opoznienie,opoznienie_netto,stacja_wyjazdu,stacja_przyjazdu,super_krawedz,data_czas_rozkładowy,mini_krawedz,czas_przejazdu_mini_krawedz,czas_przejazdu_super_krawedz,opoznienie_poczatkowe,czy_opoznienie_wyjazd,czy_opoznienie_przyjazd,rzeczywisty_czas_wyjazdu,okres_id,przejazd_id,kategoria,okresB_id
ECE 14006/7 SILESIA,23.03,13:33,8.0,8.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 13:33:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,True,2023-03-23 13:21:00,2023-03-23 13:00:00,ECE 14006/7 SILESIA 2023-03-23 13:33:00,A,2023-03-23 12:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,13.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-13 04:05:00,2023-03-13 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-13 04:17:00,A,2023-03-13 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,14.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-14 04:05:00,2023-03-14 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-14 04:17:00,A,2023-03-14 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,15.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-15 04:05:00,2023-03-15 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-15 04:17:00,A,2023-03-15 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,16.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-16 04:05:00,2023-03-16 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-16 04:17:00,A,2023-03-16 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,17.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-17 04:05:00,2023-03-17 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-17 04:17:00,A,2023-03-17 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,18.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-18 04:05:00,2023-03-18 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-18 04:17:00,A,2023-03-18 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,20.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-20 04:05:00,2023-03-20 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-20 04:17:00,A,2023-03-20 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,21.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-21 04:05:00,2023-03-21 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-21 04:17:00,A,2023-03-21 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,22.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-22 04:05:00,2023-03-22 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-22 04:17:00,A,2023-03-22 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,23.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-23 04:05:00,2023-03-23 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-23 04:17:00,A,2023-03-23 04:00
ECE 17000/1 BERLIN-WARSZAWA-EXPR,24.03,04:17,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 04:17:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-24 04:05:00,2023-03-24 04:00:00,ECE 17000/1 BERLIN-WARSZAWA-EXPR 2023-03-24 04:17:00,A,2023-03-24 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,13.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-13 05:44:00,2023-03-13 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-13 05:56:00,A,2023-03-13 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,13.03,06:18,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-13 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-13 06:06:00,2023-03-13 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-13 06:18:00,A,2023-03-13 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,14.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-14 05:44:00,2023-03-14 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-14 05:56:00,A,2023-03-14 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,14.03,06:18,2.0,2.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-14 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-14 06:06:00,2023-03-14 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-14 06:18:00,A,2023-03-14 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,15.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-15 05:44:00,2023-03-15 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-15 05:56:00,A,2023-03-15 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,15.03,06:18,4.0,4.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-15 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-15 06:06:00,2023-03-15 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-15 06:18:00,A,2023-03-15 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,16.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-16 05:44:00,2023-03-16 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-16 05:56:00,A,2023-03-16 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,16.03,06:18,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-16 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-16 06:06:00,2023-03-16 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-16 06:18:00,A,2023-03-16 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,17.03,05:56,6.0,-1.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,7.0,True,True,2023-03-17 05:51:00,2023-03-17 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-17 05:56:00,A,2023-03-17 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,17.03,06:18,0.0,-6.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-17 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,6.0,True,False,2023-03-17 06:12:00,2023-03-17 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-17 06:18:00,A,2023-03-17 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,18.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-18 05:44:00,2023-03-18 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-18 05:56:00,A,2023-03-18 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,18.03,06:18,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-18 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-18 06:06:00,2023-03-18 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-18 06:18:00,A,2023-03-18 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,19.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-19 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-19 05:44:00,2023-03-19 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-19 05:56:00,A,2023-03-19 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,19.03,06:18,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-19 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-19 06:06:00,2023-03-19 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-19 06:18:00,A,2023-03-19 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,20.03,05:56,1.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,1.0,False,False,2023-03-20 05:45:00,2023-03-20 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-20 05:56:00,A,2023-03-20 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,20.03,06:18,0.0,-1.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-20 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,1.0,False,False,2023-03-20 06:07:00,2023-03-20 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-20 06:18:00,A,2023-03-20 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,21.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-21 05:44:00,2023-03-21 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-21 05:56:00,A,2023-03-21 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,21.03,06:18,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-21 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-21 06:06:00,2023-03-21 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-21 06:18:00,A,2023-03-21 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,22.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-22 05:44:00,2023-03-22 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-22 05:56:00,A,2023-03-22 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,22.03,06:18,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-22 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-22 06:06:00,2023-03-22 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-22 06:18:00,A,2023-03-22 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,23.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-23 05:44:00,2023-03-23 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-23 05:56:00,A,2023-03-23 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,23.03,06:18,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-23 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-23 06:06:00,2023-03-23 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-23 06:18:00,A,2023-03-23 06:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,24.03,05:56,0.0,0.0,Warszawa Wschodnia,Warszawa Centralna,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 05:56:00,"('Warszawa Wschodnia', 'Warszawa Centralna')",12.0,24.0,0.0,False,False,2023-03-24 05:44:00,2023-03-24 05:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-24 05:56:00,A,2023-03-24 04:00
ECE 17002/3 BERLIN-WARSZAWA-EXPR,24.03,06:18,0.0,0.0,Warszawa Centralna,Warszawa Zachodnia,"('Warszawa Wschodnia', 'Warszawa Zachodnia')",2023-03-24 06:18:00,"('Warszawa Centralna', 'Warszawa Zachodnia')",12.0,24.0,0.0,False,False,2023-03-24 06:06:00,2023-03-24 06:00:00,ECE 17002/3 BERLIN-WARSZAWA-EXPR 2023-03-24 06:18:00,A,2023-03-24 06:00
ECE 45000/1 SOBIESKI,13.03,16:45,1.0,1.0,Tczew,Gdańsk Główny,"('Tczew', 'Gdańsk Główny')",2023-03-13 16:45:00,"('Tczew', 'Gdańsk Główny')",18.0,18.0,0.0,False,False,2023-03-13 16:27:00,2023-03-13 16:00:00,ECE 45000/1 SOBIESKI 2023-03-13 16:45:00,A,2023-03-13 16:00
ECE 45000/1 SOBIESKI,13.03,16:55,0.0,-1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 16:55:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,1.0,False,False,2023-03-13 16:46:00,2023-03-13 16:00:00,ECE 45000/1 SOBIESKI 2023-03-13 16:55:00,A,2023-03-13 16:00
ECE 45000/1 SOBIESKI,13.03,17:02,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 17:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-13 16:55:00,2023-03-13 16:00:00,ECE 45000/1 SOBIESKI 2023-03-13 17:02:00,A,2023-03-13 16:00
ECE 45000/1 SOBIESKI,13.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-13 17:02:00,2023-03-13 17:00:00,ECE 45000/1 SOBIESKI 2023-03-13 17:08:00,A,2023-03-13 16:00
ECE 45000/1 SOBIESKI,13.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-13 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-13 17:08:00,2023-03-13 17:00:00,ECE 45000/1 SOBIESKI 2023-03-13 17:18:00,A,2023-03-13 16:00
ECE 45000/1 SOBIESKI,14.03,16:55,0.0,1.0,Gdańsk Główny,Gdańsk Wrzeszcz,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-14 16:55:00,"('Gdańsk Główny', 'Gdańsk Wrzeszcz')",10.0,33.0,-1.0,False,False,2023-03-14 16:44:00,2023-03-14 16:00:00,ECE 45000/1 SOBIESKI 2023-03-14 16:55:00,A,2023-03-14 16:00
ECE 45000/1 SOBIESKI,14.03,17:02,0.0,0.0,Gdańsk Wrzeszcz,Gdańsk Oliwa,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-14 17:02:00,"('Gdańsk Wrzeszcz', 'Gdańsk Oliwa')",7.0,33.0,0.0,False,False,2023-03-14 16:55:00,2023-03-14 16:00:00,ECE 45000/1 SOBIESKI 2023-03-14 17:02:00,A,2023-03-14 16:00
ECE 45000/1 SOBIESKI,15.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-15 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-15 17:02:00,2023-03-15 17:00:00,ECE 45000/1 SOBIESKI 2023-03-15 17:08:00,A,2023-03-15 16:00
ECE 45000/1 SOBIESKI,15.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-15 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-15 17:08:00,2023-03-15 17:00:00,ECE 45000/1 SOBIESKI 2023-03-15 17:18:00,A,2023-03-15 16:00
ECE 45000/1 SOBIESKI,16.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-16 17:02:00,2023-03-16 17:00:00,ECE 45000/1 SOBIESKI 2023-03-16 17:08:00,A,2023-03-16 16:00
ECE 45000/1 SOBIESKI,16.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-16 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-16 17:08:00,2023-03-16 17:00:00,ECE 45000/1 SOBIESKI 2023-03-16 17:18:00,A,2023-03-16 16:00
ECE 45000/1 SOBIESKI,17.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-17 17:02:00,2023-03-17 17:00:00,ECE 45000/1 SOBIESKI 2023-03-17 17:08:00,A,2023-03-17 16:00
ECE 45000/1 SOBIESKI,17.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-17 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-17 17:08:00,2023-03-17 17:00:00,ECE 45000/1 SOBIESKI 2023-03-17 17:18:00,A,2023-03-17 16:00
ECE 45000/1 SOBIESKI,18.03,17:08,0.0,-2.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,2.0,False,False,2023-03-18 17:04:00,2023-03-18 17:00:00,ECE 45000/1 SOBIESKI 2023-03-18 17:08:00,A,2023-03-18 16:00
ECE 45000/1 SOBIESKI,18.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-18 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-18 17:08:00,2023-03-18 17:00:00,ECE 45000/1 SOBIESKI 2023-03-18 17:18:00,A,2023-03-18 16:00
ECE 45000/1 SOBIESKI,19.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-19 17:02:00,2023-03-19 17:00:00,ECE 45000/1 SOBIESKI 2023-03-19 17:08:00,A,2023-03-19 16:00
ECE 45000/1 SOBIESKI,19.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-19 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-19 17:08:00,2023-03-19 17:00:00,ECE 45000/1 SOBIESKI 2023-03-19 17:18:00,A,2023-03-19 16:00
ECE 45000/1 SOBIESKI,20.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-20 17:02:00,2023-03-20 17:00:00,ECE 45000/1 SOBIESKI 2023-03-20 17:08:00,A,2023-03-20 16:00
ECE 45000/1 SOBIESKI,20.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-20 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-20 17:08:00,2023-03-20 17:00:00,ECE 45000/1 SOBIESKI 2023-03-20 17:18:00,A,2023-03-20 16:00
ECE 45000/1 SOBIESKI,21.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-21 17:02:00,2023-03-21 17:00:00,ECE 45000/1 SOBIESKI 2023-03-21 17:08:00,A,2023-03-21 16:00
ECE 45000/1 SOBIESKI,21.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-21 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-21 17:08:00,2023-03-21 17:00:00,ECE 45000/1 SOBIESKI 2023-03-21 17:18:00,A,2023-03-21 16:00
ECE 45000/1 SOBIESKI,22.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-22 17:02:00,2023-03-22 17:00:00,ECE 45000/1 SOBIESKI 2023-03-22 17:08:00,A,2023-03-22 16:00
ECE 45000/1 SOBIESKI,22.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-22 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-22 17:08:00,2023-03-22 17:00:00,ECE 45000/1 SOBIESKI 2023-03-22 17:18:00,A,2023-03-22 16:00
ECE 45000/1 SOBIESKI,23.03,17:08,0.0,0.0,Gdańsk Oliwa,Sopot,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 17:08:00,"('Gdańsk Oliwa', 'Sopot')",6.0,33.0,0.0,False,False,2023-03-23 17:02:00,2023-03-23 17:00:00,ECE 45000/1 SOBIESKI 2023-03-23 17:08:00,A,2023-03-23 16:00
ECE 45000/1 SOBIESKI,23.03,17:18,0.0,0.0,Sopot,Gdynia Główna,"('Gdańsk Główny', 'Gdynia Główna')",2023-03-23 17:18:00,"('Sopot', 'Gdynia Główna')",10.0,33.0,0.0,False,False,2023-03-23 17:08:00,2023-03-23 17:00:00,ECE 45000/1 SOBIESKI 2023-03-23 17:18:00,A,2023-03-23 16:00
ECE 54000/1 SOBIESKI,13.03,10:45,0.0,0.0,Gdynia Główna,Sopot,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 10:45:00,"('Gdynia Główna', 'Sopot')",10.0,27.0,0.0,False,False,2023-03-13 10:35:00,2023-03-13 10:00:00,ECE 54000/1 SOBIESKI 2023-03-13 10:45:00,A,2023-03-13 10:00
ECE 54000/1 SOBIESKI,13.03,10:50,0.0,0.0,Sopot,Gdańsk Oliwa,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 10:50:00,"('Sopot', 'Gdańsk Oliwa')",5.0,27.0,0.0,False,False,2023-03-13 10:45:00,2023-03-13 10:00:00,ECE 54000/1 SOBIESKI 2023-03-13 10:50:00,A,2023-03-13 10:00
ECE 54000/1 SOBIESKI,13.03,10:56,0.0,0.0,Gdańsk Oliwa,Gdańsk Wrzeszcz,"('Gdynia Główna', 'Gdańsk Główny')",2023-03-13 10:56:00,"('Gdańsk Oliwa', 'Gdańsk Wrzeszcz')",6.0,27.0,0.0,False,False,2023-03-13 10:50:00,2023-03-13 10:00:00,ECE 54000/1 SOBIESKI 2023-03-13 10:56:00,A,2023-03-13 10:00
